310616	7.5594	9.5032	0	8.204	79.16	69.8997	10.5541	2.3411	8.2073	14.4708
310617	12.8623	1.2681	10.1449	2.9952	73.83	77.1255	11.6022	3.8462	11.0507	27.7174
310618	5.2057	0.8396	8.5714	4.0798	66.4	75.7732	3.782	0.5155	8.4803	11.6708
310619	10.2756	2.9739	6.3395	3.024	58.78	78.3036	7.7036	2.2934	6.2379	24.2384
310620	8.1545	4.2203	7.0461	3.0555	72.95	87.5219	6.5062	4.1983	9.5851	21.1016
310621	17.3398	6.7897	7.21	3.8975	76.67	87.4848	12.3959	2.6124	1.4276	23.4679
310622	13.2091	6.6451	8.2222	3.5211	67.67	76.489	16.9501	8.0721	6.4425	33.4279
310623	5.1502	1.4592	9.2593	1.1696	58.4	66.8421	24.5305	2.9825	2.7468	31.4163
310624	9.736	8.2508	8.2143	7.1823	53.47	70.2703	23.0924	4.6847	3.5479	17.9868
310625	14.527	14.6959	14.0541	1.998	56.82	71.6867	21.9146	4.8193	3.4628	36.9088
310626	16.7344	3.3306	15.748	4.9837	52.98	61.3592	37.1281	14.7573	6.0926	61.6572
310627	14.0009	6.8419	8.2164	3.7994	55.31	65.1697	26.699	1.1976	5.6638	30.6299
310628	7.3024	4.9628	7.9848	4.3139	67.31	68.5342	16.0671	3.914	1.6306	30.7692
310629	7.2842	5.8453	12.3762	3.5535	67.37	75.8563	11.1605	0.8422	5.4257	21.5828
310630	7.1527	1.3755	6.5882	2.1404	71.09	76.7131	6.456	2.5552	4.7111	21.6988
310631	11.6491	1.8217	6.1404	2.7245	74.03	83.3333	10.6162	2.4444	9.3001	22.627
310632	8.7671	1.8465	1.9056	2.1003	62.58	73.9168	5.7862	2.8813	3.8238	24.3821
310633	5.7246	1.6764	5.2681	1.3475	60.04	73.759	8.3844	0.3081	4.6566	15.3359
310634	6.7198	0	2.2831	1.9497	81.8	80.5295	4.5718	2.9035	6.6202	9.109
310701	5.9325	2.9959	4.434	4.0114	67.8	73.6989	5.7836	1.8116	2.8774	11.4506
310702	8.384	1.7985	0	2.2998	73.55	76	10.3767	1.2048	2.9886	8.384
310703	6.9873	0.5445	0	2.7415	75	79.1995	7.6207	3.2131	3.2365	15.2753
310704	16.322	9.195	3.8462	2.7958	63.03	73.0301	21.4692	0.5125	2.4372	11.8168
310705	4.7356	1.3793	4.8711	0.9059	69.24	70.2509	10.6086	1.6129	1.6092	15.7701
310706	14.8026	5.5451	5.8315	4.8753	63.17	50.6316	20.9979	7.0526	0.8459	48.6843
310707	41.5066	34.9529	38.2126	9.4689	42.89	84.684	52.1739	3.1605	23.5782	50.3578
310708	31.3518	12.7036	16.895	2.8628	61.05	77.1812	26.1251	2.8523	13.0293	29.886
310709	5.1003	1.8911	0.8174	2.9735	66.2	42.9091	12.154	0.3636	2.1203	12.0917
310710	7.6399	1.2733	5.2257	2.6535	74.89	63.7464	4.1146	2.849	4.3234	12.6444
310711	9.379	0.7921	4.2596	2.889	72.87	66.8428	5.2078	2.5099	4.2459	7.6996
310712	11.3485	3.9411	0.9615	4.1777	62.83	65.9378	10.8966	2.2708	6.0304	13.1529
310713	6.7086	1.0183	5.8925	2.1753	62.71	70.3084	1.4795	0.8364	2.2761	7.1279
310714	4.7697	1.9364	5.2557	2.2135	64.91	71.8477	8.1881	0.7491	4.8104	10.8846
310715	4.8648	1.2842	0.547	3.753	68.57	61.2854	3.62	0.5229	6.1036	9.9713
310716	8.6264	3.1868	0	3.5176	57.08	48.2877	5.704	0.4566	6.0989	7.5274
310717	10.364	17.7051	13.5359	4.316	64.33	59.3434	9.9026	3.2828	15.9161	16.6564
310718	8.7912	8.8621	10.7198	5.2048	62.33	50.508	6.9565	2.0319	17.7597	6.4161
310719	8.209	8.0431	3.4247	2.8375	71.63	60.2456	7.6471	1.2279	9.8673	8.4577
310720	10.4839	0	8.982	1.6717	79.35	50.1305	5.92	4.6997	10.8871	12.7689
310801	4.8835	1.9445	0.3455	1.5977	53.46	56.929	3.5142	0.5443	1.8406	8.9951
310802	5.6202	0.7008	3.2976	4.0665	64.78	46.8089	2.5319	0.6301	3.602	9.4043
310803	9.3628	6.1588	0	4.606	66.5	81.4768	12.9598	3.1289	14.5247	18.156
310804	45.5702	36.9737	42.885	11.8138	26.96	91.3295	44.825	11.0983	95.5702	0.2632
310805	83.6002	74.8161	70.751	17.5824	42.74	100	74.4479	10.9188	98.3124	2.2068
310807	15.2941	15.2941	0	0	80	100	77.6471	0	100	0
310808	83.8381	77.0839	75.2315	16.2556	52.01	100	64.7159	24.6054	99.8124	0.1608
310809	32.4895	17.8622	0	0	57.81	98.2188	33.2692	7.3791	41.7722	9.564
310810	14.5448	5.5858	11.0465	4.2164	75.58	96.9186	14.0067	2.6744	25.934	16.576
310811	16.7035	1.1615	4.9223	4.2784	74.63	83.6791	6.4734	3.6883	12.3617	13.6339
310812	4.5719	0.508	1.1809	1.1108	58.07	50.787	3.3533	1.25	2.5698	12.2964
310813	5.6413	1.344	0.9338	0.8728	50.16	38.6262	4.8459	1.2417	1.2278	17.1893
310814	8.7965	3.5214	5.3408	2.9369	80.28	70.1732	1.7671	2.1212	7.948	15.8676
310815	10.554	2.9114	0	2.725	63.63	100	6.0565	3.0011	8.0873	17.226
310816	10.8911	0.6601	0	2.6578	58.89	53.743	5.9135	0	11.1386	11.3861
310817	7.1093	1.0576	8.5366	5.5419	79.77	97.4268	8.7508	2.6619	11.2808	13.7485
310818	32.0657	24.4598	29.0909	1.9792	64.6	98.7749	17.8082	8.1164	37.943	18.2368
310819	76.7053	68.8546	64	15.7143	45.17	100	63.6081	19.2817	98.6486	0
310901	3.2569	1.7276	1.4953	1.7555	26.23	12.1899	19.8215	0.2126	0	11.8097
310902	1.6183	1.5878	2.7886	2.2633	27.55	24.5908	19.7643	0.7639	0	10.8855
310903	1.3937	0	2.75	1.9383	30.83	10.2518	16.4813	0	0	10.0348
311001	3.204	3.9723	4.3137	2.9236	37.41	33.5099	27.7928	0.6623	0	21.3041
311002	2.5937	1.4843	1.9355	1.9711	33.97	26.338	24.0459	1.0211	0.1499	17.6312
311003	2.7512	4.256	2.7578	3.5811	31.81	28.9515	24.8011	1.3693	0	16.4767
311004	2.905	1.263	0	3.3308	28.3	4.6191	20.1839	0.9724	0	15.7247
311005	1.5592	1.7397	1.7525	1.2855	28.18	8.7697	26.9443	1.0217	0	18.9234
311006	2.5474	1.6211	2.2939	1.7818	30.78	17.711	30.5815	2.1233	0.1474	23.8105
311007	1.1448	1.2051	2.0901	2.2952	29.79	8.6578	30.303	1.4857	0	22.4142
311101	3.5306	2.8485	5.271	2.6683	35.63	33.6094	23.364	0.6819	0	14.6238
311102	1.9108	2.293	0.5556	2.1516	32.79	33.7536	31.3273	1.0669	0	16.3482
311103	3.5555	5.6278	1.8116	2.3245	29.34	13.4276	30.6069	2.0192	0	20.8248
311104	3.2553	4.7558	3.7823	1.8524	40.32	39.0415	26.6798	0.9936	0	27.3906
311105	4.8558	4.829	4.5148	3.2386	39.15	41.1874	26.1913	2.1759	0.2012	24.4265
311201	1.1136	0.9156	3.2976	1.7744	24.78	4.1557	11.528	1.1214	0	11.1111
311202	1.1166	3.0371	1.6807	1.155	34.14	11.5543	18.6138	1.8768	0	21.9741
311203	1.1124	1.6686	4.2172	1.7369	26.45	8.2549	12.4972	2.3952	0	20.7146
311204	2.1855	3.9963	4.3617	2.0331	36.75	19.8728	20.6704	1.5103	0	17.8582
311301	5.5249	4.3508	1.2833	0.787	28.31	31.6883	26.5674	2.7273	0.5295	35.1749
311302	5.2925	5.0139	0	1.0619	48.85	31.2081	17.8	0	0	23.1198
311303	3.9501	2.6611	1.1026	4.1547	48.49	50	22.4502	5.0339	0.1247	47.9626
311304	35.7798	32.1101	35.4167	7.8652	61.97	100	15.6028	10.3448	18.8073	48.1652
311305	9.4858	8.9001	6.3751	3.483	55.93	56.7736	23.2269	6.7496	0.9762	46.3065
311401	33.534	27.9408	16.1137	4.5733	64.61	82.243	44.0333	24.486	7.4241	93.9553
311402	20.8752	10.5568	9.9141	7.3611	69.73	83.4706	33.1176	22.2954	5.67	81.2021
311403	16.6475	11.8664	11.6447	6.416	60.19	71.2811	36.669	21.5861	2.1601	79.2626
311404	2.61	5.5302	4.1379	4.9845	40.48	31.9324	33.3763	1.4976	0	32.7067
